block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_113 30,113G,0,Union Station,1316730,FR,115543521
a_113 31,113G,0,Union Station,1316730,FR,115543520
a_113 30,113G,0,Union Station,1316730,FR,115543527
a_113  2,113B,0,Union Station,1316736,FR,115543526
a_113 31,113G,0,Union Station,1316730,FR,115543525
a_113 31,113G,0,Union Station,1316730,FR,115543524
a_101 97,101E,1,E-Line RidgeGate,1329695,SA_3787,115784168
a_21  2,21,1,Kipling,1318258,SA,115567988
a_101 95,101E,1,E-Line RidgeGate,1329695,SA_3787,115784169
a_103 74,103W,0,W-Line Union Station,1316670,MT,115563159
a_31  2,31,1,Evans,1318219,WK,115567638
a_101  3,101S,0,Special Service 30th & Downing,1329602,MT,115781893
a_101  6,101S,0,Special Service 30th & Downing,1329602,MT,115781892
a_101  5,101S,0,Special Service 30th & Downing,1329602,MT,115781891
a_101  3,101S,0,Special Service 30th & Downing,1329602,MT,115781890
a_101  5,101S,0,Special Service 30th & Downing,1329602,MT,115781897
a_101  3,101S,0,Special Service 30th & Downing,1329602,MT,115781896
a_101  6,101S,0,Special Service 30th & Downing,1329602,MT,115781895
a_101  5,101S,0,Special Service 30th & Downing,1329602,MT,115781894
a_101  2,101S,1,Special Service I-25 & Broadway,1329603,MT,115781899
a_101  1,101S,1,Special Service I-25 & Broadway,1329603,MT,115781898
a_206  3,206,1,Fairview HS,1317927,WK,115564688
a_31  2,31,1,Evans,1318221,WK,115567635
a_31  5,31,1,Evans,1318221,WK,115567634
a_323  2,323,1,Bent/Hover 323 FREE,1317943,SA,115566891
a_31  5,31,1,Evans,1318221,WK,115567637
a_43  7,43,1,Auraria Downtown,1317066,WK,115552189
a_105  3,105,0,Central Park,1316694,WK,115542405
a_21  3,21,1,Kipling,1318258,SA,115567980
a_42  1,42,1,Central Park Stn via Montbello,1317062,SU,115551740
a_31  2,31,1,Evans,1318221,WK,115567631
a_31  2,31,1,Evans,1318221,SU,115567487
a_121  8,121,0,40th & Airport Stn via Montbello,1316802,WK,115545131
a_31  3,31,1,Evans,1318219,WK,115567630
a_105  6,105,1,Southmoor Via Havana,1316698,SU,115542348
a_0L  6,0L,1,Broadway Stn,1316577,WK,115538906
a_0L  4,0L,1,Broadway Stn,1316577,WK,115538905
a_0L  3,0L,0,Civic Center,1316575,WK,115538904
a_0L  1,0L,0,Civic Center,1316575,WK,115538903
a_31 14,31,1,Evans,1318221,WK,115567633
a_0L  3,0L,0,Civic Center,1316575,WK,115538901
a_0L  1,0L,0,Civic Center,1316575,WK,115538900
a_FREE 17,FREE,1,Free MallRide Union Station,1318341,SA,115569206
a_FREE  1,FREE,1,Free MallRide Union Station,1318341,SA,115569207
a_105  2,105,1,Southmoor Via Havana,1316697,SU,115542342
a_31 11,31,1,Evans,1318219,WK,115567632
a_105  6,105,1,Southmoor Via Havana,1316698,SU,115542344
a_105  9,105,1,Southmoor Via Havana,1316698,SU,115542345
a_FREE  4,FREE,1,Free MallRide Union Station,1318341,SA,115569200
a_FREE  6,FREE,1,Free MallRide Union Station,1318341,SA,115569201
a_21  4,21,0,Aurora Metro Cntr via Evans,1318248,SU,115568003
a_21  3,21,0,Aurora Metro Cntr via Evans,1318249,SU,115568002
a_21  4,21,0,Aurora Metro Cntr via Evans,1318248,SU,115568001
a_21  5,21,0,Aurora Metro Cntr via Evans,1318248,SU,115568000
a_21  5,21,0,Aurora Metro Cntr via Evans,1318248,SU,115568007
a_17  7,17,0,Federal Cntr Station,1316897,WK,115548058
a_21  1,21,0,Aurora Metro Cntr via Evans,1318248,SU,115568005
a_21  3,21,0,Aurora Metro Cntr via Evans,1318248,SU,115568004
a_105  7,105,0,Central Park,1316694,WK,115542389
a_21  2,21,0,Aurora Metro Cntr via Evans,1318249,SU,115568009
a_17  3,17,0,Federal Cntr Station,1316897,WK,115548059
a_A  2,A,0,Denver Airport,1317213,SU,115556159
a_46  1,46,0,Cherry Creek,1317075,SA,115552622
a_49  4,49,0,Commerce City & 72nd Ave Stn via 60th & Dahlia,1317087,SU,115553030
a_113 32,113G,0,Union Station,1316730,SA,115543776
a_49  1,49,0,Commerce City & 72nd Ave Stn via 60th & Dahlia,1317087,SU,115553032
a_49  3,49,0,Commerce City & 72nd Ave Stn via 60th & Dahlia,1317087,SU,115553033
a_49  4,49,0,Commerce City & 72nd Ave Stn via 60th & Dahlia,1317087,SU,115553034
a_49  2,49,0,Commerce City & 72nd Ave Stn via 60th & Dahlia,1317087,SU,115553035
a_49  1,49,0,Commerce City & 72nd Ave Stn via 60th & Dahlia,1317087,SU,115553036
a_17  5,17,0,Federal Cntr Station,1316897,WK,115548057
a_49  4,49,0,Commerce City & 72nd Ave Stn via 60th & Dahlia,1317087,SU,115553038
a_49  4,49,1,40th & Colorado Stn via 60th & Dahlia,1317088,SU,115553039
a_113 32,113G,1,Wheat Ridge Ward Station,1316747,SA,115543833
a_113 31,113G,1,Wheat Ridge Ward Station,1316747,SA,115543832
a_113 31,113G,1,Wheat Ridge Ward Station,1316747,SA,115543835
a_113 30,113G,1,Wheat Ridge Ward Station,1316747,SA,115543834
a_113 30,113G,1,Wheat Ridge Ward Station,1316747,SA,115543837
a_113 32,113G,1,Wheat Ridge Ward Station,1316747,SA,115543836
a_103 74,101E,0,E-Line Union Station,1317858,MT,115561783
a_103 75,101E,0,E-Line Union Station,1317858,MT,115561782
a_103 76,101E,0,E-Line Union Station,1317858,MT,115561781
a_113 31,113G,0,Union Station,1316730,SA,115543775
a_103 74,103W,0,W-Line Union Station,1316670,SA,115563295
a_103 71,101E,0,E-Line Union Station,1317858,MT,115561786
a_103 72,101E,0,E-Line Union Station,1317858,MT,115561785
a_103 73,101E,0,E-Line Union Station,1317858,MT,115561784
a_15L  5,AT,0,Denver Airport,1317263,SA,115556600
a_17  3,17,0,Federal Cntr Station,1316897,WK,115548052
a_AT  4,AT,0,Denver Airport,1317262,SA,115556602
a_AT 12,AT,0,Denver Airport,1317262,SA,115556603
a_AT 12,AT,0,Denver Airport,1317262,SA,115556604
a_AT  4,AT,0,Denver Airport,1317262,SA,115556605
a_AT 12,AT,0,Denver Airport,1317262,SA,115556606
a_17  6,17,0,Federal Cntr Station,1316897,WK,115548053
a_16  3,16,0,Broadway,1316887,SA,115547338
a_16  7,16,0,Broadway,1316887,SA,115547339
a_16  3,16,0,Broadway,1316887,SU,115547448
a_113 30,113G,0,Union Station,1316730,SA,115543770
a_16  3,16,0,Broadway,1316887,SA,115547312
a_SKIP  5,SKIP,0,Front Range/Broadway,1318145,SU,115566585
a_16  5,16,0,Broadway,1316887,SA,115547332
a_16  1,16,0,Broadway,1316887,SA,115547333
a_16  6,16,0,Broadway,1316887,SA,115547330
a_113 30,113G,0,Union Station,1316730,SA,115543771
a_16  8,16,0,Broadway,1316887,SA,115547336
a_16  2,16,0,Broadway,1316887,SA,115547337
a_16 10,16,0,Broadway,1316887,SA,115547334
a_16  4,16,0,Broadway,1316887,SA,115547335
a_42  5,42,1,40th & Airport Stn,1317061,SU,115551743
a_15  9,15,1,Union Station Downtown,1316869,SU,115546319
a_15  7,15,1,Union Station Downtown,1316868,SU,115546318
a_15 10,15,1,Union Station Downtown,1316868,SU,115546317
a_15  6,15,1,Union Station Downtown,1316864,SU,115546316
a_15  6,15,1,Union Station Downtown,1316869,SU,115546315
a_15 10,15,1,Union Station Downtown,1316868,SU,115546314
a_15  5,15,1,Union Station Downtown,1316868,SU,115546313
a_15  4,15,1,Union Station Downtown,1316866,SU,115546312
a_15  1,15,1,Union Station Downtown,1316868,SU,115546311
a_15  7,15,1,Union Station Downtown,1316869,SU,115546310
a_228  2,228A,1,US36 & Flatiron Station,1316960,SU,115549200
a_204  5,204,1,Table Mesa/Broadway,1317920,WK,115564486
a_SKIP  3,SKIP,0,Front Range/Broadway,1318145,SU,115566583
a_42  9,45,1,Peoria Stn via Montbello,1317074,WK,115552600
a_12  2,12,0,38th & Blake Station via Downing St,1316777,SA,115544329
a_92  2,92,0,Original Thornton & 88th Ave Stn via Thornton PnR,1317195,SA,115555411
a_153  3,153,0,Peoria Stn via Chambers,1316870,WK,115546776
a_101 98,101E,1,E-Line RidgeGate,1329695,SU_3787,115784932
a_105  5,105,0,Central Park,1316694,SA,115542134
a_402L  1,402L,0,Park Meadows Mall,1317047,WK,115551546
a_101 93,101E,1,E-Line RidgeGate,1329688,SU_3787,115784931
a_205  1,205,0,Gnprk/Lookout,1317922,SA,115564506
a_204  3,204,1,Table Mesa/Broadway,1317920,WK,115564485
a_101 94,101E,1,E-Line RidgeGate,1329695,SU_3787,115784930
a_LX 35,FF2,0,Union Station Express,1318019,WK,115565844
a_101 98,101E,1,E-Line RidgeGate,1329695,SU_3787,115784937
a_42  3,45,1,Peoria Stn via Montbello,1317074,WK,115552601
a_120  1,120,1,US 36 & Broomfield Stn via 120th Ave,1317914,SA,115564268
a_121 13,121,0,40th & Airport Stn via Montbello,1316802,WK,115545136
a_101 94,101E,1,E-Line RidgeGate,1329695,SU_3787,115784935
a_133  8,133,0,Aurora Metro Cntr via Tower,1316825,SU,115545538
a_204  3,204,1,Downtown Boulder Station,1317921,SA,115564370
a_483  2,483,1,Lincoln Stn,1317085,WK,115552928
a_121  9,121,0,40th & Airport Stn via Montbello,1316802,WK,115545144
a_204  3,204,1,Table Mesa/Broadway,1317920,WK,115564484
a_0B  3,0B,0,Englewood,1316573,SU,115538769
a_0B  2,0B,0,Englewood,1316573,SU,115538768
a_101 95,101E,1,E-Line RidgeGate,1329695,FR_3787,115785769
a_101 91,101E,1,E-Line RidgeGate,1329695,FR_3787,115785768
a_204 14,204,0,Front Range/Broadway,1317916,WK,115564449
a_204 19,204,0,Front Range/Broadway,1317916,WK,115564448
a_0B  3,0B,0,Englewood,1316573,SU,115538763
a_0B  1,0B,0,Englewood,1316573,SU,115538762
a_101 92,101E,1,E-Line RidgeGate,1329695,FR_3787,115785767
a_101 95,101E,1,E-Line RidgeGate,1329695,FR_3787,115785766
a_101 92,101E,1,E-Line RidgeGate,1329695,FR_3787,115785761
a_101 91,101E,1,E-Line RidgeGate,1329695,FR_3787,115785760
a_101 95,101E,1,E-Line RidgeGate,1329695,FR_3787,115785763
a_101 91,101E,1,E-Line RidgeGate,1329695,FR_3787,115785762
a_92  5,92,0,Original Thornton & 88th Ave Stn via Thornton PnR,1317195,SA,115555413
a_206 22,208,0,55th/Western,1317928,WK,115564721
a_107 21,107R,1,R Line Lincoln Station,1316704,FR,115563560
a_205  1,205,0,Gnprk/Lookout,1317922,SA,115564504
a_107 22,107R,1,R Line Lincoln Station,1316704,FR,115563563
a_BOND  5,BOND,1,Broadway 27th via 30th,1317293,WK,115557097
a_10 20,10,1,Union Station,1316588,WK,115539202
a_0  4,0,1,Englewood Station,1316572,SU,115538455
a_92  2,92,1,Wadsworth/88th,1317198,SA,115555456
a_0  7,0,1,Englewood Station,1316572,SU,115538454
a_103 72,103W,0,W-Line Union Station,1316670,SA,115563298
a_42  2,45,1,Peoria Stn via Montbello,1317074,WK,115552603
a_32  1,32,0,Civic Center,1318259,WK,115568202
a_49  1,49,1,40th & Colorado Stn via 60th & Dahlia,1317088,SA,115552999
a_NB 10,NB1,0,Downtown Boulder,1318116,SA,115566337
a_AB  9,NB2,0,Dtwn Boulder,1318115,SA,115566336
a_NB 10,NB2,0,Dtwn Boulder,1318115,SA,115566335
a_NB 10,NB2,0,Dtwn Boulder,1318115,SA,115566334
a_NB 10,NB1,0,Downtown Boulder,1318116,SA,115566333
a_NB 10,NB1,0,Downtown Boulder,1318116,SA,115566332
a_NB 10,NB1,0,Downtown Boulder,1318116,SA,115566331
a_LX  1,LX2,1,Union Station,1318108,WK,115566330
a_A  2,A,0,Denver Airport,1317213,FR,115555705
a_101 91,101E,0,E-Line Union Station,1329651,SA_3787,115786278
a_107 21,107R,1,R Line Lincoln Station,1316704,FR,115563566
a_NB 20,NB1,0,Downtown Boulder,1318116,SA,115566339
a_NB 10,NB1,0,Downtown Boulder,1318116,SA,115566338
a_49  2,49,1,40th & Colorado Stn via 60th & Dahlia,1317088,SA,115552994
a_43  4,43,1,Auraria Downtown,1317066,SA,115551942
a_A  6,A,0,Denver Airport,1317213,MT,115555909
a_FREE 18,FREE,1,Free MallRide Union Station,1318341,WK,115569839
a_FREE 22,FREE,1,Free MallRide Union Station,1318341,WK,115569838
a_49  1,49,1,40th & Colorado Stn via 60th & Dahlia,1317088,SA,115552995
a_FREE 83,FREE,1,Free MallRide Union Station,1318340,WK,115569835
a_FREE 20,FREE,1,Free MallRide Union Station,1318341,WK,115569834
a_FREE 14,FREE,1,Free MallRide Union Station,1318341,WK,115569837
a_FREE 19,FREE,1,Free MallRide Union Station,1318341,WK,115569836
